TrigReport ---------- Event  Summary ------------
TrigReport Events total = 2171 passed = 511 failed = 1660
TrigReport ---------- Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name
TrigReport     1   53        288        288          0          0 hltHoreco
TrigReport     1   54        288        288          0          0 hltTowerMakerForAll
TrigReport     1   55        288        288          0          0 hltHcalDigisL1EGSeeded
TrigReport     1   56        288        288          0          0 hltHbhePhase1RecoMethod2L1EGSeeded
TrigReport     1   57        288        288          0          0 hltHbherecoMethod2L1EGSeeded
TrigReport     1   58        288        288          0          0 hltTowerMakerMethod2L1EGSeeded
TrigReport     1   59        288        288          0          0 hltFixedGridRhoFastjetAllCaloForMuons
TrigReport     1   60        288        288          0          0 hltEgammaHoverE
TrigReport     1   61        288        281          7          0 hltEle40noerWPTightHEFilter
TrigReport     1   62        281        281          0          0 hltEgammaEcalPFClusterIso
TrigReport     1   63        281        277          4          0 hltEle40noerWPTightEcalIsoFilter
TrigReport     1   64        277        277          0          0 hltRegionalTowerForEgamma
TrigReport     1   65        277        277          0          0 hltParticleFlowRecHitHBHEForEgamma
TrigReport     1   66        277        277          0          0 hltParticleFlowRecHitHCALForEgamma
TrigReport     1   67        277        277          0          0 hltParticleFlowClusterHBHEForEgamma
TrigReport     1   68        277        277          0          0 hltParticleFlowClusterHCALForEgamma
TrigReport     1   69        277        277          0          0 hltEgammaHcalPFClusterIso
TrigReport     1   70        277        267         10          0 hltEle40noerWPTightHcalIsoFilter
TrigReport     1   71        267        267          0          0 hltSiPixelDigis
TrigReport     1   72        267        267          0          0 hltSiPixelClusters
TrigReport     1   73        267        267          0          0 hltSiPixelClustersCache
TrigReport     1   74        267        267          0          0 hltSiPixelRecHits
TrigReport     1   75        267        267          0          0 hltSiStripExcludedFEDListProducer
TrigReport     1   76        267        267          0          0 hltSiStripRawToClustersFacility
TrigReport     1   77        267        267          0          0 hltSiStripClusters
TrigReport     1   78        267        267          0          0 hltPixelLayerTriplets
TrigReport     1   79        267        267          0          0 hltEgammaHoverE
TrigReport     1   80        267        267          0          0 hltEgammaSuperClustersToPixelMatch
TrigReport     1   81        267        267          0          0 hltEleSeedsTrackingRegions
TrigReport     1   82        267        267          0          0 hltElePixelHitDoublets
TrigReport     1   83        267        267          0          0 hltElePixelHitTriplets
TrigReport     1   84        267        267          0          0 hltElePixelSeedsDoublets
TrigReport     1   85        267        267          0          0 hltElePixelSeedsTriplets
TrigReport     1   86        267        267          0          0 hltElePixelSeedsCombined
TrigReport     1   87        267        267          0          0 hltEgammaElectronPixelSeeds
TrigReport     1   88        267        267          0          0 hltEgammaPixelMatchVars
TrigReport     1   89        267        260          7          0 hltEle40noerWPTightPixelMatchFilter
TrigReport     1   90        260        260          0          0 hltEgammaCkfTrackCandidatesForGSF
TrigReport     1   91        260        260          0          0 hltEgammaGsfTracks
TrigReport     1   92        260        260          0          0 hltEgammaGsfElectrons
TrigReport     1   93        260        260          0          0 hltEgammaGsfTrackVars
TrigReport     1   94        260        244         16          0 hltEle40noerWPTightGsfOneOEMinusOneOPFilter
TrigReport     1   95        244        234         10          0 hltEle40noerWPTightGsfChi2Filter
TrigReport     1   96        234        233          1          0 hltEle40noerWPTightGsfMissingHitsFilter
TrigReport     1   97        233        233          0          0 hltEle40noerWPTightGsfDetaFilter
TrigReport     1   98        233        232          1          0 hltEle40noerWPTightGsfDphiFilter
TrigReport     1   99        232        232          0          0 hltElectronsVertex
TrigReport     1  100        232        232          0          0 hltSiPixelDigis
TrigReport     1  101        232        232          0          0 hltSiPixelClusters
TrigReport     1  102        232        232          0          0 hltSiPixelClustersCache
TrigReport     1  103        232        232          0          0 hltSiPixelRecHits
TrigReport     1  104        232        232          0          0 hltPixelLayerTriplets
TrigReport     1  105        232        232          0          0 hltPixelTracksElectronsFilter
TrigReport     1  106        232        232          0          0 hltPixelTracksElectronsFitter
TrigReport     1  107        232        232          0          0 hltPixelTracksTrackingRegionsElectrons
TrigReport     1  108        232        232          0          0 hltPixelTracksHitDoubletsElectrons
TrigReport     1  109        232        232          0          0 hltPixelTracksHitTripletsElectrons
TrigReport     1  110        232        232          0          0 hltPixelTracksElectrons
TrigReport     1  111        232        232          0          0 hltPixelVerticesElectrons
TrigReport     1  112        232        232          0          0 hltSiStripExcludedFEDListProducer
TrigReport     1  113        232        232          0          0 hltSiStripRawToClustersFacility
TrigReport     1  114        232        232          0          0 hltSiStripClusters
TrigReport     1  115        232        232          0          0 hltIter0ElectronsPixelSeedsFromPixelTracks
TrigReport     1  116        232        232          0          0 hltIter0ElectronsCkfTrackCandidates
TrigReport     1  117        232        232          0          0 hltIter0ElectronsCtfWithMaterialTracks
TrigReport     1  118        232        232          0          0 hltIter0ElectronsTrackSelectionHighPurity
TrigReport     1  119        232        232          0          0 hltIter1ElectronsClustersRefRemoval
TrigReport     1  120        232        232          0          0 hltIter1ElectronsMaskedMeasurementTrackerEvent
TrigReport     1  121        232        232          0          0 hltIter1ElectronsPixelLayerTriplets
TrigReport     1  122        232        232          0          0 hltIter1ElectronsPixelTrackingRegions
TrigReport     1  123        232        232          0          0 hltIter1ElectronsPixelClusterCheck
TrigReport     1  124        232        232          0          0 hltIter1ElectronsPixelHitDoublets
TrigReport     1  125        232        232          0          0 hltIter1ElectronsPixelHitTriplets
TrigReport     1  126        232        232          0          0 hltIter1ElectronsPixelSeeds
TrigReport     1  127        232        232          0          0 hltIter1ElectronsCkfTrackCandidates
TrigReport     1  128        232        232          0          0 hltIter1ElectronsCtfWithMaterialTracks
TrigReport     1  129        232        232          0          0 hltIter1ElectronsTrackSelectionHighPurityLoose
TrigReport     1  130        232        232          0          0 hltIter1ElectronsTrackSelectionHighPurityTight
TrigReport     1  131        232        232          0          0 hltIter1ElectronsTrackSelectionHighPurity
TrigReport     1  132        232        232          0          0 hltIter1MergedForElectrons
TrigReport     1  133        232        232          0          0 hltIter2ElectronsClustersRefRemoval
TrigReport     1  134        232        232          0          0 hltIter2ElectronsMaskedMeasurementTrackerEvent
TrigReport     1  135        232        232          0          0 hltIter2ElectronsPixelLayerPairs
TrigReport     1  136        232        232          0          0 hltIter2ElectronsPixelTrackingRegions
TrigReport     1  137        232        232          0          0 hltIter2ElectronsPixelClusterCheck
TrigReport     1  138        232        232          0          0 hltIter2ElectronsPixelHitDoublets
TrigReport     1  139        232        232          0          0 hltIter2ElectronsPixelSeeds
TrigReport     1  140        232        232          0          0 hltIter2ElectronsCkfTrackCandidates
TrigReport     1  141        232        232          0          0 hltIter2ElectronsCtfWithMaterialTracks
TrigReport     1  142        232        232          0          0 hltIter2ElectronsTrackSelectionHighPurity
TrigReport     1  143        232        232          0          0 hltIter2MergedForElectrons
TrigReport     1  144        232        232          0          0 hltEgammaEleGsfTrackIso
TrigReport     1  145        232        228          4          0 hltEle40noerWPTightGsfTrackIsoFilter
TrigReport     1  146        228        228          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLTriggerFinalPath ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   23       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   24       2171       2171          0          0 hltFEDSelector
TrigReport     1   25       2171       2171          0          0 hltTriggerSummaryAOD
TrigReport     1   26       2171       2171          0          0 hltTriggerSummaryRAW
TrigReport     1   27       2171          0       2171          0 hltBoolFalse
TrigReport ------ Modules in End-Path: DQMOutput ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     0    0       2171       2171          0          0 dqmOutput
TrigReport ---------- Module Summary ------------
TrigReport    Visited   Executed     Passed     Failed      Error Name
TrigReport       2171       2171       2171          0          0 TriggerResults
TrigReport       2171       2171       2171          0          0 dqmOutput
TrigReport         22         11         11          0          0 hltAK4CaloAbsoluteCorrector
TrigReport         22         11         11          0          0 hltAK4CaloCorrector
TrigReport         22         11         11          0          0 hltAK4CaloFastJetCorrector
TrigReport         22         11         11          0          0 hltAK4CaloJets
TrigReport         22         11         11          0          0 hltAK4CaloJetsCorrected
TrigReport         22         11         11          0          0 hltAK4CaloRelativeCorrector
TrigReport         22         11         11          0          0 hltAK4CaloResidualCorrector
TrigReport       4731        511        511          0          0 hltBoolEnd
TrigReport       4342       2171          0       2171          0 hltBoolFalse
TrigReport        287        287        266         21          0 hltDiEG18EIso15ANDHE30Mass70CombMassLastFilter
TrigReport        420        420        309        111          0 hltDiEG18EtEta2p55UnseededFilter
TrigReport        309        309        287         22          0 hltDiEG18HE30eHEUnseededFilter
TrigReport        381        192        190          2          0 hltDiEG33CaloIdLClusterShapeUnseededFilter
TrigReport        767        395        207        188          0 hltDiEG33EtUnseededFilter
TrigReport        409        207        192         15          0 hltDiEG33HEUnseededFilter
TrigReport        540        540        474         66          0 hltDiEG5CaloIdLClusterShapeUnseededFilter
TrigReport        690        690        613         77          0 hltDiEG5EtUnseededFilter
TrigReport        613        613        540         73          0 hltDiEG5HEUnseededFilter
TrigReport         32         32          2         30          0 hltDiEG70EtUnseededFilter
TrigReport          2          2          2          0          0 hltDiEG70HEUnseededFilter
TrigReport         17         17          2         15          0 hltDiEG85EtUnseededFilter
TrigReport          2          2          2          0          0 hltDiEG85HEUnseededFilter
TrigReport        175        175        174          1          0 hltDiEle33CaloIdLMWPMS2UnseededFilter
TrigReport        187        187        175         12          0 hltDiEle33CaloIdLPixelMatchUnseededFilter
TrigReport        385        385        360         25          0 hltDiEle5CaloIdLMWPMS2UnseededFilter
TrigReport        474        474        385         89          0 hltDiEle5CaloIdLPixelMatchUnseededFilter
TrigReport        347        347          7        340          0 hltEG120EtFilter
TrigReport          7          7          7          0          0 hltEG120HEFilter
TrigReport        411        411          5        406          0 hltEG150EtFilter
TrigReport          5          5          5          0          0 hltEG150HEFilter
TrigReport        411        411          2        409          0 hltEG175EtFilter
TrigReport          2          2          2          0          0 hltEG175HEFilter
TrigReport        287        287        287          0          0 hltEG18EIso15HE30EcalIsoUnseededFilter
TrigReport        411        411          1        410          0 hltEG200EtFilter
TrigReport          1          1          1          0          0 hltEG200HEFilter
TrigReport       1008        504        471         33          0 hltEG27L1SingleEGOrEtFilter
TrigReport        411        411          0        411          0 hltEG300erEtFilter
TrigReport        420        420        420          0          0 hltEG30EIso15HE30EcalIsoLastFilter
TrigReport        424        424        420          4          0 hltEG30HE30HEFilter
TrigReport        487        487        424         63          0 hltEG30L1SingleAndDoubleEGWithTauWithJetEtFilter
TrigReport        504        504        408         96          0 hltEG32L1SingleEGOrEtFilter
TrigReport        794        397        395          2          0 hltEG33CaloIdLClusterShapeFilter
TrigReport        998        499        402         97          0 hltEG33EtFilter
TrigReport        804        402        397          5          0 hltEG33HEFilter
TrigReport        474        474        391         83          0 hltEG33L1EG26EtFilter
TrigReport        391        391        388          3          0 hltEG33L1EG26HEFilter
TrigReport        504        504        368        136          0 hltEG35L1SingleEGOrEtFilter
TrigReport       1512        504        335        169          0 hltEG38L1SingleEGOrEtFilter
TrigReport        504        504        296        208          0 hltEG40L1SingleEGOrEtFilter
TrigReport        347        347        119        228          0 hltEG50EtFilter
TrigReport        119        119        115          4          0 hltEG50HEFilter
TrigReport       1085       1085        964        121          0 hltEG5CaloIdLClusterShapeFilter
TrigReport       1289       1289       1225         64          0 hltEG5EtFilter
TrigReport       1225       1225       1085        140          0 hltEG5HEFilter
TrigReport        458        458         34        424          0 hltEG70EtFilter
TrigReport         34         34         32          2          0 hltEG70HEFilter
TrigReport        347        347         26        321          0 hltEG75EtFilter
TrigReport         26         26         24          2          0 hltEG75HEFilter
TrigReport        458        458         19        439          0 hltEG85EtFilter
TrigReport         19         19         17          2          0 hltEG85HEFilter
TrigReport        347        347         15        332          0 hltEG90EtFilter
TrigReport         15         15         14          1          0 hltEG90HEFilter
TrigReport       1000        500        499          1          0 hltEGL1SingleAndDoubleEGNonIsoOrWithEG26WithJetAndTauFilter
TrigReport        918        459        458          1          0 hltEGL1SingleAndDoubleEGNonIsoOrWithJetAndTauFilter
TrigReport       1554        518        356        162          0 hltEGL1SingleAndDoubleEGOrPairFilter
TrigReport        488        488        487          1          0 hltEGL1SingleAndDoubleEGWithJetAndTauFilter
TrigReport        476        476        474          2          0 hltEGL1SingleEG26Filter
TrigReport       1392        348        347          1          0 hltEGL1SingleEG34ORL1SingleEG40Filter
TrigReport       1362       1362       1289         73          0 hltEGL1SingleEG5WithJetAndTauFilter
TrigReport       1652        413        411          2          0 hltEGL1SingleEGNonIsoOrWithJetAndTauFilter
TrigReport       4056        507        504          3          0 hltEGL1SingleEGOrFilter
TrigReport      14684       1384       1384          0          0 hltEcalDetIdToBeRecovered
TrigReport      14684       1384       1384          0          0 hltEcalDigis
TrigReport      14355       1362       1362          0          0 hltEcalPreshowerDigis
TrigReport      14355       1362       1362          0          0 hltEcalPreshowerRecHit
TrigReport      14684       1384       1384          0          0 hltEcalRecHit
TrigReport      14684       1384       1384          0          0 hltEcalUncalibRecHit
TrigReport      12898       1362       1362          0          0 hltEgammaCandidates
TrigReport       1926        716        716          0          0 hltEgammaCandidatesUnseeded
TrigReport       1506        710        710          0          0 hltEgammaCandidatesWrapperUnseeded
TrigReport       2734        410        410          0          0 hltEgammaCkfTrackCandidatesForGSF
TrigReport       5884       1089       1089          0          0 hltEgammaClusterShape
TrigReport        921        543        543          0          0 hltEgammaClusterShapeUnseeded
TrigReport       4215        480        480          0          0 hltEgammaEcalPFClusterIso
TrigReport        287        287        287          0          0 hltEgammaEcalPFClusterIsoUnseeded
TrigReport       2517        394        394          0          0 hltEgammaEleGsfTrackIso
TrigReport       4232        964        964          0          0 hltEgammaElectronPixelSeeds
TrigReport        661        474        474          0          0 hltEgammaElectronPixelSeedsUnseeded
TrigReport       2734        410        410          0          0 hltEgammaGsfElectrons
TrigReport       2734        410        410          0          0 hltEgammaGsfTrackVars
TrigReport       2734        410        410          0          0 hltEgammaGsfTracks
TrigReport        424        424        424          0          0 hltEgammaHToverET
TrigReport       3743        464        464          0          0 hltEgammaHcalPFClusterIso
TrigReport      10752       1225       1225          0          0 hltEgammaHoverE
TrigReport       1996        624        624          0          0 hltEgammaHoverEUnseeded
TrigReport       4232        964        964          0          0 hltEgammaPixelMatchVars
TrigReport        661        474        474          0          0 hltEgammaPixelMatchVarsUnseeded
TrigReport       4232        964        964          0          0 hltEgammaSuperClustersToPixelMatch
TrigReport        661        474        474          0          0 hltEgammaSuperClustersToPixelMatchUnseeded
TrigReport        986        344        342          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLClusterShapeLeg1Filter
TrigReport        956        319        309         10          0 hltEle23Ele12CaloIdLTrackIdLIsoVLClusterShapeLeg2Filter
TrigReport        258        258        256          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLDZFilter
TrigReport        536        268        267          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLDetaLeg1Filter
TrigReport        534        267        264          3          0 hltEle23Ele12CaloIdLTrackIdLIsoVLDetaLeg2Filter
TrigReport        528        264        263          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLDphiLeg1Filter
TrigReport        526        263        261          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLDphiLeg2Filter
TrigReport        944        340        340          0          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEcalIsoLeg1Filter
TrigReport        905        302        298          4          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEcalIsoLeg2Filter
TrigReport       1068        356        344         12          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEtLeg1Filter
TrigReport       1027        344        321         23          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEtLeg2Filter
TrigReport        960        342        340          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHELeg1Filter
TrigReport        926        309        302          7          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHELeg2Filter
TrigReport        936        340        339          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHcalIsoLeg1Filter
TrigReport        891        297        296          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHcalIsoLeg2Filter
TrigReport        536        268        268          0          0 hltEle23Ele12CaloIdLTrackIdLIsoVLOneOEMinusOneOPLeg1Filter
TrigReport        536        268        268          0          0 hltEle23Ele12CaloIdLTrackIdLIsoVLOneOEMinusOneOPLeg2Filter
TrigReport        592        296        288          8          0 hltEle23Ele12CaloIdLTrackIdLIsoVLPixelMatchLeg1Filter
TrigReport        576        288        268         20          0 hltEle23Ele12CaloIdLTrackIdLIsoVLPixelMatchLeg2Filter
TrigReport        522        261        260          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLTrackIsoLeg1Filter
TrigReport        520        260        258          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLTrackIsoLeg2Filter
TrigReport        942        471        448         23          0 hltEle27WPTightClusterShapeFilter
TrigReport        874        437        428          9          0 hltEle27WPTightEcalIsoFilter
TrigReport        370        370        360         10          0 hltEle27WPTightGsfChi2Filter
TrigReport        359        359        357          2          0 hltEle27WPTightGsfDetaFilter
TrigReport        357        357        355          2          0 hltEle27WPTightGsfDphiFilter
TrigReport        360        360        359          1          0 hltEle27WPTightGsfMissingHitsFilter
TrigReport        389        389        370         19          0 hltEle27WPTightGsfOneOEMinusOneOPFilter
TrigReport        355        355        348          7          0 hltEle27WPTightGsfTrackIsoFilter
TrigReport        896        448        437         11          0 hltEle27WPTightHEFilter
TrigReport        856        428        411         17          0 hltEle27WPTightHcalIsoFilter
TrigReport        411        411        389         22          0 hltEle27WPTightPixelMatchFilter
TrigReport        408        408        393         15          0 hltEle32noerWPTightClusterShapeFilter
TrigReport        386        386        380          6          0 hltEle32noerWPTightEcalIsoFilter
TrigReport        326        326        317          9          0 hltEle32noerWPTightGsfChi2Filter
TrigReport        316        316        315          1          0 hltEle32noerWPTightGsfDetaFilter
TrigReport        315        315        315          0          0 hltEle32noerWPTightGsfDphiFilter
TrigReport        317        317        316          1          0 hltEle32noerWPTightGsfMissingHitsFilter
TrigReport        345        345        326         19          0 hltEle32noerWPTightGsfOneOEMinusOneOPFilter
TrigReport        315        315        311          4          0 hltEle32noerWPTightGsfTrackIsoFilter
TrigReport        393        393        386          7          0 hltEle32noerWPTightHEFilter
TrigReport        380        380        363         17          0 hltEle32noerWPTightHcalIsoFilter
TrigReport        363        363        345         18          0 hltEle32noerWPTightPixelMatchFilter
TrigReport        375        375        372          3          0 hltEle33CaloIdLMWPMS2Filter
TrigReport        395        395        375         20          0 hltEle33CaloIdLPixelMatchFilter
TrigReport        368        368        357         11          0 hltEle35noerWPTightClusterShapeFilter
TrigReport        350        350        346          4          0 hltEle35noerWPTightEcalIsoFilter
TrigReport        305        305        295         10          0 hltEle35noerWPTightGsfChi2Filter
TrigReport        294        294        293          1          0 hltEle35noerWPTightGsfDetaFilter
TrigReport        293        293        291          2          0 hltEle35noerWPTightGsfDphiFilter
TrigReport        295        295        294          1          0 hltEle35noerWPTightGsfMissingHitsFilter
TrigReport        319        319        305         14          0 hltEle35noerWPTightGsfOneOEMinusOneOPFilter
TrigReport        291        291        287          4          0 hltEle35noerWPTightGsfTrackIsoFilter
TrigReport        357        357        350          7          0 hltEle35noerWPTightHEFilter
TrigReport        346        346        331         15          0 hltEle35noerWPTightHcalIsoFilter
TrigReport        331        331        319         12          0 hltEle35noerWPTightPixelMatchFilter
TrigReport       1005        335        326          9          0 hltEle38noerWPTightClusterShapeFilter
TrigReport        960        320        316          4          0 hltEle38noerWPTightEcalIsoFilter
TrigReport        554        277        267         10          0 hltEle38noerWPTightGsfChi2Filter
TrigReport        532        266        265          1          0 hltEle38noerWPTightGsfDetaFilter
TrigReport        530        265        264          1          0 hltEle38noerWPTightGsfDphiFilter
TrigReport        534        267        266          1          0 hltEle38noerWPTightGsfMissingHitsFilter
TrigReport        885        295        277         18          0 hltEle38noerWPTightGsfOneOEMinusOneOPFilter
TrigReport        528        264        259          5          0 hltEle38noerWPTightGsfTrackIsoFilter
TrigReport        978        326        320          6          0 hltEle38noerWPTightHEFilter
TrigReport        948        316        303         13          0 hltEle38noerWPTightHcalIsoFilter
TrigReport        259        259        258          1          0 hltEle38noerWPTightMWPMS2Filter
TrigReport        909        303        295          8          0 hltEle38noerWPTightPixelMatchFilter
TrigReport        277        277        275          2          0 hltEle38noerWPTightV2GsfDetaFilter
TrigReport        275        275        274          1          0 hltEle38noerWPTightV2GsfDphiFilter
TrigReport        274        274        269          5          0 hltEle38noerWPTightV2GsfTrackIsoFilter
TrigReport        296        296        288          8          0 hltEle40noerWPTightClusterShapeFilter
TrigReport        281        281        277          4          0 hltEle40noerWPTightEcalIsoFilter
TrigReport        244        244        234         10          0 hltEle40noerWPTightGsfChi2Filter
TrigReport        233        233        233          0          0 hltEle40noerWPTightGsfDetaFilter
TrigReport        233        233        232          1          0 hltEle40noerWPTightGsfDphiFilter
TrigReport        234        234        233          1          0 hltEle40noerWPTightGsfMissingHitsFilter
TrigReport        260        260        244         16          0 hltEle40noerWPTightGsfOneOEMinusOneOPFilter
TrigReport        232        232        228          4          0 hltEle40noerWPTightGsfTrackIsoFilter
TrigReport        288        288        281          7          0 hltEle40noerWPTightHEFilter
TrigReport        277        277        267         10          0 hltEle40noerWPTightHcalIsoFilter
TrigReport        267        267        260          7          0 hltEle40noerWPTightPixelMatchFilter
TrigReport        743        743        690         53          0 hltEle5CaloIdLMWPMS2Filter
TrigReport        964        964        743        221          0 hltEle5CaloIdLPixelMatchFilter
TrigReport       4232        964        964          0          0 hltElePixelHitDoublets
TrigReport        661        474        474          0          0 hltElePixelHitDoubletsUnseeded
TrigReport       4232        964        964          0          0 hltElePixelHitTriplets
TrigReport        661        474        474          0          0 hltElePixelHitTripletsUnseeded
TrigReport       4232        964        964          0          0 hltElePixelSeedsCombined
TrigReport        661        474        474          0          0 hltElePixelSeedsCombinedUnseeded
TrigReport       4232        964        964          0          0 hltElePixelSeedsDoublets
TrigReport        661        474        474          0          0 hltElePixelSeedsDoubletsUnseeded
TrigReport       4232        964        964          0          0 hltElePixelSeedsTriplets
TrigReport        661        474        474          0          0 hltElePixelSeedsTripletsUnseeded
TrigReport       4232        964        964          0          0 hltEleSeedsTrackingRegions
TrigReport        661        474        474          0          0 hltEleSeedsTrackingRegionsUnseeded
TrigReport       2517        394        394          0          0 hltElectronsVertex
TrigReport       2171       2171       2171          0          0 hltFEDSelector
TrigReport         22         11         11          0          0 hltFixedGridRhoFastjetAllCalo
TrigReport       7966       1225       1225          0          0 hltFixedGridRhoFastjetAllCaloForMuons
TrigReport       2171       2171       2171          0          0 hltGetConditions
TrigReport       2171       2171       2171          0          0 hltGetRaw
TrigReport      65130       2171       2171          0          0 hltGtStage2Digis
TrigReport      62959       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport       8301       1225       1225          0          0 hltHbhePhase1Reco
TrigReport       6944       1225       1225          0          0 hltHbhePhase1RecoMethod2L1EGSeeded
TrigReport       1335        624        624          0          0 hltHbhePhase1RecoMethod2L1EGUnseeded
TrigReport       8301       1225       1225          0          0 hltHbhereco
TrigReport       6944       1225       1225          0          0 hltHbherecoMethod2L1EGSeeded
TrigReport       1335        624        624          0          0 hltHbherecoMethod2L1EGUnseeded
TrigReport       8301       1225       1225          0          0 hltHcalDigis
TrigReport       6944       1225       1225          0          0 hltHcalDigisL1EGSeeded
TrigReport       1335        624        624          0          0 hltHcalDigisL1EGUnseeded
TrigReport       8301       1225       1225          0          0 hltHfprereco
TrigReport       8301       1225       1225          0          0 hltHfreco
TrigReport       8301       1225       1225          0          0 hltHoreco
TrigReport        307        307          0        307          0 hltHtEcal800
TrigReport        307        307        307          0          0 hltHtMhtEcal
TrigReport       2517        394        394          0          0 hltIter0ElectronsCkfTrackCandidates
TrigReport       2517        394        394          0          0 hltIter0ElectronsCtfWithMaterialTracks
TrigReport       2517        394        394          0          0 hltIter0ElectronsPixelSeedsFromPixelTracks
TrigReport       2517        394        394          0          0 hltIter0ElectronsTrackSelectionHighPurity
TrigReport       2517        394        394          0          0 hltIter1ElectronsCkfTrackCandidates
TrigReport       2517        394        394          0          0 hltIter1ElectronsClustersRefRemoval
TrigReport       2517        394        394          0          0 hltIter1ElectronsCtfWithMaterialTracks
TrigReport       2517        394        394          0          0 hltIter1ElectronsMaskedMeasurementTrackerEvent
TrigReport       2517        394        394          0          0 hltIter1ElectronsPixelClusterCheck
TrigReport       2517        394        394          0          0 hltIter1ElectronsPixelHitDoublets
TrigReport       2517        394        394          0          0 hltIter1ElectronsPixelHitTriplets
TrigReport       2517        394        394          0          0 hltIter1ElectronsPixelLayerTriplets
TrigReport       2517        394        394          0          0 hltIter1ElectronsPixelSeeds
TrigReport       2517        394        394          0          0 hltIter1ElectronsPixelTrackingRegions
TrigReport       2517        394        394          0          0 hltIter1ElectronsTrackSelectionHighPurity
TrigReport       2517        394        394          0          0 hltIter1ElectronsTrackSelectionHighPurityLoose
TrigReport       2517        394        394          0          0 hltIter1ElectronsTrackSelectionHighPurityTight
TrigReport       2517        394        394          0          0 hltIter1MergedForElectrons
TrigReport       2517        394        394          0          0 hltIter2ElectronsCkfTrackCandidates
TrigReport       2517        394        394          0          0 hltIter2ElectronsClustersRefRemoval
TrigReport       2517        394        394          0          0 hltIter2ElectronsCtfWithMaterialTracks
TrigReport       2517        394        394          0          0 hltIter2ElectronsMaskedMeasurementTrackerEvent
TrigReport       2517        394        394          0          0 hltIter2ElectronsPixelClusterCheck
TrigReport       2517        394        394          0          0 hltIter2ElectronsPixelHitDoublets
TrigReport       2517        394        394          0          0 hltIter2ElectronsPixelLayerPairs
TrigReport       2517        394        394          0          0 hltIter2ElectronsPixelSeeds
TrigReport       2517        394        394          0          0 hltIter2ElectronsPixelTrackingRegions
TrigReport       2517        394        394          0          0 hltIter2ElectronsTrackSelectionHighPurity
TrigReport       2517        394        394          0          0 hltIter2MergedForElectrons
TrigReport       2171       2171        307       1864          0 hltL1sEG40To45IorJet170To200IorHTT300To500IorETM70ToETM150
TrigReport       4342       2171        500       1671          0 hltL1sSingleAndDoubleEGNonIsoOrWithEG26WithJetAndTau
TrigReport       4342       2171        459       1712          0 hltL1sSingleAndDoubleEGNonIsoOrWithJetAndTau
TrigReport       2171       2171        488       1683          0 hltL1sSingleAndDoubleEGWithJetAndTau
TrigReport       6513       2171        518       1653          0 hltL1sSingleAndDoubleEGor
TrigReport       2171       2171        476       1695          0 hltL1sSingleEG26
TrigReport       8684       2171        348       1823          0 hltL1sSingleEG34IorSingleEG40
